filename,acne,dark circle,darkspot,dry,normal skin,oily,pores,skin redness,wrinkle
acne-585-_jpeg_jpg.rf.ce789115365427affee34ffd319161e3.jpg,1,0,0,0,0,0,0,0,0
392_jpg.rf.9bccc93c95c9f7e10fc68ffa223f25e5.jpg,1,0,0,0,0,0,0,0,0
439_jpg.rf.fe716edb0887343355036aa43d194d0b.jpg,1,0,0,0,0,0,0,0,1
396_jpg.rf.366ffb7efd1222778e33c8be32638216.jpg,1,1,0,0,0,0,1,0,0
403_jpg.rf.f0325349e03174c732561cde0a759896.jpg,1,0,0,0,0,0,0,0,1
440_jpg.rf.37dfe701f96048f336c20052e47ddef8.jpg,1,0,0,0,0,0,0,0,1
acne-597-_jpeg_jpg.rf.8756e1fee34ec61c2ba8626dd3e116c2.jpg,1,0,0,0,0,0,0,0,0
acne-595-_jpeg_jpg.rf.eca87b54f59ccd7326684f8270ca19df.jpg,1,0,0,0,0,0,0,0,0
acne-578-_jpg.rf.68ea31c33482543588e6affc2115b9e3.jpg,1,0,0,0,0,0,0,0,0
acne-538-_jpg.rf.feae157da5ece14ccad2cc39b3249746.jpg,1,0,0,0,0,0,0,0,0
419_jpg.rf.ec81d33e7ed85064062582b2de891b63.jpg,1,0,0,0,0,0,0,0,0
acne-61-_jpg.rf.a1bc617fb9de49455a891735840ea2cb.jpg,1,0,0,0,0,0,0,0,0
acne-593-_jpeg_jpg.rf.9e8fdfd94ec7fce19533e4662f31504c.jpg,1,0,0,0,0,0,0,0,0
acne-609-_jpg.rf.53bdbc4102c0a7ce10e69609f296ca73.jpg,1,0,0,0,0,0,0,0,0
416_jpg.rf.83eb47a1656d8d4505c60ca16edcc437.jpg,1,0,0,0,0,0,1,0,0
acne-607-_jpeg_jpg.rf.f401363fa5bdb62873f8d28eed1e62cd.jpg,1,0,0,0,0,0,0,0,0
acne-608-_jpeg_jpg.rf.df1b8e96af2c09ac14bc8f9a59955cf1.jpg,1,0,0,0,0,0,0,0,0
acne-592-_jpg.rf.b1dae51e65074e1a9661f7ac2949343c.jpg,1,0,0,0,0,0,0,0,0
39_jpg.rf.f4f42a647f6c31f190f2f061e46f330d.jpg,1,0,0,0,0,0,0,0,0
425_jpg.rf.29c8ddda2bb2e6bff8816c329fd9081b.jpg,1,0,0,0,0,0,0,0,0
394_jpg.rf.aec8754b06f0a649667e60dacdcdf4ab.jpg,1,1,0,0,0,0,0,0,0
340_jpg.rf.e71a58040f249630fe67de7067715ac9.jpg,0,0,0,0,0,0,0,0,1
acne-565-_jpeg_jpg.rf.7d3d2eebc5dfb6059e55cbb0ffca5090.jpg,1,0,0,0,0,0,0,0,0
424_jpg.rf.b2110194dd0bf80fa58103838ce780f1.jpg,1,1,0,0,0,0,0,0,0
acne-614-_jpeg_jpg.rf.5fb4687e70fecb328223023570f9843d.jpg,1,0,0,0,0,0,0,0,0
acne-565-_jpg.rf.db01063a5f6eb401f108483fd7553bb0.jpg,1,0,0,0,0,0,0,0,0
acne-61-_jpeg_jpg.rf.1d6064e2b7f6059d2521f2eb8604f8d3.jpg,1,0,0,0,0,0,0,0,0
acne-611-_jpg.rf.6393c2f53e3d5de3e1070827511127ed.jpg,1,0,0,0,0,0,0,0,0
acne-596-_jpg.rf.b4acaaf79ea557c0b1d1be2d235f79cf.jpg,1,0,0,0,0,0,0,0,0
acne-613-_jpeg_jpg.rf.700590ca8ac18224476cd9d0e4b47e37.jpg,1,0,0,0,0,0,0,0,0
441_jpg.rf.9bedcae2f42d3d49cf07489f0561d492.jpg,1,0,0,0,0,0,0,0,1
acne-634-_jpeg_jpg.rf.fc52303bf259f19f488f9537ec5bdb9f.jpg,1,0,0,0,0,0,0,0,0
442_jpg.rf.9ed87e1b89bd8b98e2e83ce433a0e076.jpg,1,0,0,0,0,0,1,0,0
418_jpg.rf.fb592ad602497fd9547b77b44effe6a3.jpg,1,0,0,0,0,0,0,0,0
acne-615-_jpg.rf.53540dbf3b68ab8fa75bf23f98324145.jpg,1,0,0,0,0,0,0,0,0
acne-586-_jpeg_jpg.rf.16f305a5d20dd3a983de01e0c8dbd909.jpg,1,0,0,0,0,0,0,0,0
acne-583-_jpeg_jpg.rf.1ac6fde4df6d797d3f23fefc8ad8bd42.jpg,1,0,0,0,0,0,0,0,0
acne-585-_jpg.rf.05706dc102e4559b4aec1af11b0bce36.jpg,1,0,0,0,0,0,0,0,0
acne-586-_jpg.rf.2bcd6b14c7a1599f237ec140e1f029e0.jpg,1,0,0,0,0,0,0,0,0
acne-587-_jpeg_jpg.rf.4b015a8ad40f1f40fb08419c9891e106.jpg,1,0,0,0,0,0,0,0,0
3_jpg.rf.58020e857114fd684d8547523f876bf7.jpg,0,0,0,0,0,0,0,0,1
3_jpg.rf.4d87abdcd1790a0d8455f1a001441612.jpg,1,0,0,0,0,0,1,0,0
397_jpg.rf.3ed9b37ea5abb845f3d65bbdbb25c898.jpg,0,0,0,0,0,0,1,0,0
423_jpg.rf.f208a7f27f6220b664484848b4040eb7.jpg,1,0,0,0,0,0,1,0,0
acne-562-_jpg.rf.f19793a122d682920e4f8cb633f6238d.jpg,1,0,0,0,0,0,0,0,0
39_jpg.rf.8be31739029791637822f0e3129d4779.jpg,0,0,0,0,0,0,0,0,1
acne-597-_jpg.rf.003d70f4a7399c687d8b2027d8903fe8.jpg,1,0,0,0,0,0,0,0,0
acne-598-_jpg.rf.283d1cc267c3d7ae0f8801ea26c34929.jpg,1,0,0,0,0,0,0,0,0
acne-599-_jpeg_jpg.rf.656155e7f399ebd228aea0e5b90fdfcf.jpg,1,0,0,0,0,0,0,0,0
acne-612-_jpg.rf.aa292e7a7fdba30e9bb1936d3506a1ae.jpg,1,0,0,0,0,0,0,0,0
acne-612-_jpeg_jpg.rf.d54042fea0116c72c5f2cd2e734b93d1.jpg,1,0,0,0,0,0,0,0,0
acne-634-_jpg.rf.3e2762b99624a6732c9e345716683f31.jpg,1,0,0,0,0,0,0,0,0
acne-610-_jpg.rf.9395bb336285bd2ced6a0c34fde7c3a3.jpg,1,0,0,0,0,0,0,0,0
acne-6-_png_jpg.rf.ebb502c086780ab67abee2b801f5bf95.jpg,1,0,0,0,0,0,0,0,0
acne-601-_jpg.rf.9c3ba1da88a27a83074b95cff81b7c3c.jpg,1,0,0,0,0,0,0,0,0
acne-605-_jpeg_jpg.rf.a679907642b7477d3956d926df42cced.jpg,1,0,0,0,0,0,0,0,0
acne-625-_jpeg_jpg.rf.8aff0bd5d39682c79f80ca6217e8ee74.jpg,1,0,0,0,0,0,0,0,0
acne-637-_jpeg_jpg.rf.55debcc2a4f7196b45132d26f5ea1ba9.jpg,1,0,0,0,0,0,0,0,0
acne-639-_jpeg_jpg.rf.3ed9281bcdf096d26c8472fe1ea2cf94.jpg,1,0,0,0,0,0,0,0,0
acne-620-_jpeg_jpg.rf.fcc0735bdb325c8bff0bcf57716eb74d.jpg,1,0,0,0,0,0,0,0,0
acne-621-_jpeg_jpg.rf.9c21ff681e6af04b84c1ca0ebb4556e7.jpg,1,0,0,0,0,0,0,0,0
acne-626-_jpg.rf.ac252750b2af311e43e7da2e3901662e.jpg,1,0,0,0,0,0,0,0,0
acne-584-_jpg.rf.4826c8012467087e232360dd74f25f93.jpg,1,0,0,0,0,0,0,0,0
acne-618-_jpeg_jpg.rf.5dfb9c5917ee9d285a2aab723c638c82.jpg,1,0,0,0,0,0,0,0,0
acne-614-_jpg.rf.acf9a35f49db38ce65bae8883ba95b6c.jpg,1,0,0,0,0,0,0,0,0
acne-617-_jpeg_jpg.rf.da79c3cb9eb6f5b1d1dc531506fc43d0.jpg,1,0,0,0,0,0,0,0,0
acne-59-_jpeg_jpg.rf.0da5f9b2876b5952933cae8b180954c8.jpg,1,0,0,0,0,0,0,0,0
acne-587-_jpg.rf.880f06428aa21f6f029c058776733ef1.jpg,1,0,0,0,0,0,0,0,0
acne-59-_jpg.rf.028f78cbee8b0d2116c8a4420d862fd0.jpg,1,0,0,0,0,0,0,0,0
acne-588-_jpeg_jpg.rf.14db178be66751cc9825163ff2c5fc20.jpg,1,0,0,0,0,0,0,0,0
401_jpg.rf.657ef8e4d14a1754bd5d600e7130c57e.jpg,1,0,0,0,0,0,1,0,0
acne-576-_jpg.rf.3d0c4869c9e3a7722302618898f1943a.jpg,1,0,0,0,0,0,0,0,0
acne-577-_jpeg_jpg.rf.a3a0b97d6918b656febed89b30de6878.jpg,1,0,0,0,0,0,0,0,0
acne-577-_jpg.rf.f84da8c5218b98c299e4d26e37c90330.jpg,1,0,0,0,0,0,0,0,0
509_jpg.rf.112d79f067f8a22fc8f3477808e8a6a7.jpg,1,1,0,0,0,0,0,0,0
472_jpg.rf.ef0551073ebdf3a3101200bdbcebb434.jpg,1,0,0,0,0,0,1,0,0
acne-602-_jpeg_jpg.rf.137bfd1a9a3baebb74d196c1f51066a4.jpg,1,0,0,0,0,0,0,0,0
acne-600-_jpeg_jpg.rf.4c64d8ab05179b9678adc141c4535ec1.jpg,1,0,0,0,0,0,0,0,0
acne-635-_jpeg_jpg.rf.4e7d8fdf51bb50e7aa48ca1a31cdf239.jpg,1,0,0,0,0,0,0,0,0
acne-637-_jpg.rf.a9879edc0f5f82be6d338d2f528842dd.jpg,1,0,0,0,0,0,0,0,0
acne-636-_jpeg_jpg.rf.4f59f5c851311316a84b7a4edc6bd920.jpg,1,0,0,0,0,0,0,0,0
acne-598-_jpeg_jpg.rf.96a6019f5b82c4110bb652b7422970d0.jpg,1,0,0,0,0,0,0,0,0
acne-60-_jpeg_jpg.rf.f03d46c7d354e50f183f97ebdf1d468f.jpg,1,0,0,0,0,0,0,0,0
acne-613-_jpg.rf.c5b171b72784b6e75460a4bf197f509b.jpg,1,0,0,0,0,0,0,0,0
acne-64-_jpeg_jpg.rf.c4ff8f65902d51ae29c28b6b767a06d2.jpg,1,0,0,0,0,0,0,0,0
acne-623-_jpg.rf.5bfb0741edddbfeddb014807d791a837.jpg,1,0,0,0,0,0,0,0,0
449_jpg.rf.ac8e848ec7281ac9bb14eeecc84e6c4e.jpg,1,0,0,0,0,0,0,0,0
acne-620-_jpg.rf.476468ea1ec9da5f60e70524eec332e7.jpg,1,0,0,0,0,0,0,0,0
44_jpeg_jpg.rf.d1281377846ee099f4d7d7d78864f54b.jpg,0,0,0,0,0,0,0,0,1
acne-611-_jpeg_jpg.rf.0738d612bb14cbc25bea4a27c26e401a.jpg,1,0,0,0,0,0,0,0,0
471_jpg.rf.7665b0222a85df9bd1ed5dbbbf46930f.jpg,1,0,0,0,0,0,0,0,0
acne-624-_jpg.rf.e624097b37c4c4d1875bcba0b68fa094.jpg,1,0,0,0,0,0,0,0,0
50_jpg.rf.c1967978f6134bb3ca12fe4a4ce8f8f9.jpg,0,0,0,0,0,0,0,0,1
acne-589-_jpg.rf.a4025298e2265c96549236ae01438315.jpg,1,0,0,0,0,0,0,0,0
acne-606-_jpg.rf.983cba4713c7468e025a2bf2d8f22770.jpg,1,0,0,0,0,0,0,0,0
acne-618-_jpg.rf.4c5868e6b72a25726ed3854b02425b57.jpg,1,0,0,0,0,0,0,0,0
acne-628-_jpg.rf.62d4ce9178be8909466433a65316f5ff.jpg,1,0,0,0,0,0,0,0,0
447_jpg.rf.0ecec0b0f11b14274e3c6b486c632e43.jpg,1,0,0,0,0,0,0,0,0
acne-65-_jpg.rf.3d1bb7ff3c90be0420b63cba6b8c7107.jpg,1,0,0,0,0,0,0,0,0
acne-624-_jpeg_jpg.rf.b0519dbd9b749119cae1ea6d7c695e05.jpg,1,0,0,0,0,0,0,0,0
acne-622-_jpg.rf.c63f6f6d7f20a7f91d4fd4660d47d03c.jpg,1,0,0,0,0,0,0,0,0
acne-625-_jpg.rf.cec3f25e57bfe97c57e47a28dea0416b.jpg,1,0,0,0,0,0,0,0,0
acne-626-_jpeg_jpg.rf.cf4fbd030b7a22fba5b9bbe626af99cf.jpg,1,0,0,0,0,0,0,0,0
431_jpg.rf.366d1f7214b6d023e395ec53f8a12854.jpg,0,1,0,0,0,0,0,0,0
acne-589-_jpeg_jpg.rf.7383d9ee1ed9b3cf9da145b3edd4f993.jpg,1,0,0,0,0,0,0,0,0
44_jpg.rf.4f98ff48f3dbbe6dc3b18b815f6fa240.jpg,1,0,0,0,0,0,0,0,0
acne-638-_jpeg_jpg.rf.cc5cd74b62a01c41c948ca4b51544fba.jpg,1,0,0,0,0,0,0,0,0
453_jpg.rf.ee26189e0d1dc19702bddb2bae987dba.jpg,1,0,0,0,0,0,1,0,0
468_jpg.rf.f06e586f3fdfa614b3d461e972e3119b.jpg,1,1,0,0,0,0,1,0,0
464_jpg.rf.3bc2237014e00caa4b3cf335e9f2e8dd.jpg,1,0,0,0,0,0,1,0,0
470_jpg.rf.54dfad2bdc218af7376c57edc9d9384e.jpg,1,0,0,0,0,0,1,0,0
acne-600-_jpg.rf.f657ec3897b569f0e229c03d5afdffb4.jpg,1,0,0,0,0,0,0,0,0
532_jpg.rf.f6e08ca60388d717ac15eddac5d2b62b.jpg,1,1,0,0,0,0,0,0,0
455_jpg.rf.755c0ec8cdf4bfe83d87ac1da8397971.jpg,1,1,0,0,0,0,1,0,0
452_jpg.rf.9c9ff153cba8f5968884495c67fb0da8.jpg,1,0,0,0,0,0,1,0,0
460_jpg.rf.22df3bc8f8bbb76ead1cdbbea25e7124.jpg,1,0,0,0,0,0,1,0,0
48_jpg.rf.f60c2af42d7642dcd4cba3182f4f25f8.jpg,1,0,0,0,0,0,0,0,1
432_jpg.rf.38e03020ab1c9c3918741d258bb0b7f0.jpg,0,1,0,0,0,0,0,0,0
434_jpg.rf.7289376c67849d558c9700c9d8889c29.jpg,1,1,0,0,0,0,0,0,0
435_jpg.rf.8ebf25d8ccae342d35c7d90abccb4105.jpg,1,1,0,0,0,0,0,0,0
458_jpg.rf.c88a0f768f4a61cd6180d988b30c4d34.jpg,1,0,0,0,0,0,0,0,0
426_jpg.rf.10f3d673657cf142a74770bb533d5fa5.jpg,1,0,0,0,0,0,1,0,0
473_jpg.rf.e9a8241a47aa87382d38a36529b80c67.jpg,1,0,0,0,0,0,0,0,0
448_jpg.rf.4148e545790ca70235b20d275231d6b4.jpg,1,0,0,0,0,0,0,0,1
438_jpg.rf.eb5bb9e9c9761fb194b9d7f2dba1d483.jpg,1,1,0,0,0,0,1,0,0
acne-630-_jpg.rf.3164406ac2922e31fc33fdd002baf786.jpg,1,0,0,0,0,0,0,0,0
acne-629-_jpg.rf.69ffd5b3e0661386db2e243dd3faae1e.jpg,1,0,0,0,0,0,0,0,0
acne-631-_jpeg_jpg.rf.8a1da9bb640a8f0101f3a6262611d6f5.jpg,1,0,0,0,0,0,0,0,0
acne-663-_jpg.rf.cbb037d774233e477a98786334adaaea.jpg,1,0,0,0,0,0,0,0,0
acne-591-_jpg.rf.aa4fe871b1a97827224b0e0f4a7b6372.jpg,1,0,0,0,0,0,0,0,0
acne-664-_jpeg_jpg.rf.79242990077fe5ec0a8edcba3a922d92.jpg,1,0,0,0,0,0,0,0,0
531_jpg.rf.ba0665cf5d84acc1015111ad812b39ed.jpg,1,0,0,0,0,0,1,0,0
533_jpg.rf.b24af37a6a44a237fe54468143673f9a.jpg,1,1,0,0,0,0,0,0,0
511_jpg.rf.2dd3a168a48eef99015bf2504f764821.jpg,1,0,0,0,0,0,1,0,0
501_jpg.rf.d571dbb8c15f7fb79050a5c7eec416c6.jpg,0,0,0,0,0,0,1,0,0
514_jpg.rf.926dad10745640c8c99098121a36ac12.jpg,1,0,0,0,0,0,1,0,1
50_jpg.rf.f29e80e093d99751708fb3c43c040bec.jpg,1,0,0,0,0,0,0,0,0
451_jpg.rf.4d814c2ffdc057722b0c9c3b2ab81e00.jpg,0,0,0,0,0,0,1,0,0
acne-606-_jpeg_jpg.rf.4100da8c111f5491d71508f50464e03a.jpg,1,0,0,0,0,0,0,0,0
355_jpg.rf.0b29c7e0960923b6be8259a5710307b9.jpg,1,0,0,0,0,0,1,0,1
515_jpg.rf.ffd76c055cf7f1ad58f21ed894972fce.jpg,1,0,0,0,0,0,1,0,1
45_jpg.rf.34f5ecdbdeb0ed835dcabbf843c01d0a.jpg,1,0,0,0,0,0,0,0,0
acne-529-_jpeg_jpg.rf.24b4ad9353fdfb0079be40ad72f2d8fa.jpg,1,0,0,0,0,0,0,0,0
acne-644-_jpeg_jpg.rf.80125acdff9f1b7101a74bd437c1de33.jpg,1,0,0,0,0,0,0,0,0
acne-592-_jpeg_jpg.rf.4394e5b125da722cc6fb366d894d85c6.jpg,1,0,0,0,0,0,0,0,0
acne-645-_jpeg_jpg.rf.b3a8c4070ad06ae474facd5bf3d934a5.jpg,1,0,0,0,0,0,0,0,0
518_jpg.rf.c8b8cef8e868c6ab557cd4f4b5f0fc28.jpg,1,0,0,0,0,0,1,0,0
acne-633-_jpeg_jpg.rf.efa2d2e613822a3c1cef78d4eef25c6c.jpg,1,0,0,0,0,0,0,0,0
acne-590-_jpg.rf.e045563de17194b99ee0b6b132299ab9.jpg,1,0,0,0,0,0,0,0,0
acne-638-_jpg.rf.8e102816b297a933fb566323fcdbf874.jpg,1,0,0,0,0,0,0,0,0
503_jpg.rf.69febb3e5184850c5c89f61a6de9bda6.jpg,1,0,0,0,0,0,0,0,0
466_jpg.rf.33f899920597341518ae41ea91495b63.jpg,1,1,0,0,0,0,1,0,0
acne-648-_jpeg_jpg.rf.181ad7b6317a18162cc60ae4fd619690.jpg,1,0,0,0,0,0,0,0,0
467_jpg.rf.13b9a8dc92fb4ec83060879d1a1c66a3.jpg,0,1,0,0,0,0,1,0,0
505_jpg.rf.efd7ac3de2bbc563e42754c40dc01999.jpg,1,0,0,0,0,0,1,0,0
445_jpg.rf.10a141c11a0076fe6818000b2fef525f.jpg,1,0,0,0,0,0,1,0,0
acne-63-_jpg.rf.f3464bf7c0f5c3cc6546b9631c4dd6aa.jpg,1,0,0,0,0,0,0,0,0
acne-645-_jpg.rf.a9bec3f6157bd09cff85eda2d1ef69c9.jpg,1,0,0,0,0,0,0,0,0
acne-646-_jpg.rf.c54e51f55a638f15653170c9b90c16b8.jpg,1,0,0,0,0,0,0,0,0
acne-657-_jpeg_jpg.rf.abb7c698f895eec4e00349e7043fe8d7.jpg,1,0,0,0,0,0,0,0,0
475_jpg.rf.c19b3f56f1e4566137dea4aa21771a95.jpg,0,0,0,1,0,0,1,0,0
481_jpg.rf.bb5cf4b003674abae22395371cbccad1.jpg,1,0,0,0,0,0,1,0,0
436_jpg.rf.c36ef9321aad7e9728e4f0e6a6a8c1d3.jpg,1,1,0,0,0,0,1,0,0
478_jpg.rf.dc27739cf78f8c370485ab04004622b1.jpg,0,1,0,0,0,0,1,0,0
457_jpg.rf.1ebd79fbef9ad79e9285f919fa3102e3.jpg,1,0,0,0,0,0,0,0,0
437_jpg.rf.35ada770757a02256c790577d62c3199.jpg,0,1,0,0,0,0,1,0,0
474_jpg.rf.1f3719bc826549b1fce529df861a5fb5.jpg,1,0,0,0,0,0,1,0,0
539_jpg.rf.54579f571586380773d1d99a02753488.jpg,1,0,0,0,0,0,0,0,0
acne-633-_jpg.rf.44b856add89fbab346387b634fe25b75.jpg,1,0,0,0,0,0,0,0,0
acne-664-_jpg.rf.330692c9ff6a5b868acad3217075e956.jpg,1,0,0,0,0,0,0,0,0
46_jpg.rf.92dbd19365abe2e8c78deb922159fcc7.jpg,1,0,0,0,0,0,0,0,0
536_jpg.rf.ff05e4af2a35aeeaaf06872f3130e7a3.jpg,1,1,0,0,0,0,0,0,0
acne-590-_jpeg_jpg.rf.59b05b73e6097992a57878a87f7d8451.jpg,1,0,0,0,0,0,0,0,0
acne-665-_jpg.rf.849a8603d3fac96464075fcc2825b3e0.jpg,1,0,0,0,0,0,0,0,0
500_jpg.rf.ae47e6e864474dc13b5a8f9083c16479.jpg,0,0,0,0,0,0,1,0,0
acne-649-_jpg.rf.5a1f0d8efd2b0c809c04d040d84b89d9.jpg,1,0,0,0,0,0,0,0,0
4_jpg.rf.bf7271dcfae6c83894e4877ea9d5c898.jpg,1,0,0,0,0,0,0,0,0
446_jpg.rf.14e0aa5d1f32fa80a93d8bab88b1a21d.jpg,1,0,0,0,0,0,1,0,0
acne-665-_jpeg_jpg.rf.b7703c91a39498cc8780bf9520df8e69.jpg,1,0,0,0,0,0,0,0,0
519_jpg.rf.ef41f68dc2960ba601fb2432503ac980.jpg,1,0,0,0,0,0,1,0,0
490_jpg.rf.ca7cd1963e050d939e29b16386901492.jpg,0,0,0,1,0,0,0,0,0
537_jpg.rf.9bc8c90b7631c3bb1c3efad56c9c2aeb.jpg,1,1,0,0,0,0,0,0,0
487_jpg.rf.711b9d8cf9e0847561b3a9956a5be194.jpg,1,0,0,0,0,0,1,0,0
acne-643-_jpg.rf.ed2942c52b61f5005d3c561fa06dca5b.jpg,1,0,0,0,0,0,0,0,0
acne-684-_jpg.rf.7742adced8b43a658576e500d72b7ae8.jpg,1,0,0,0,0,0,0,0,0
acne-683-_jpeg_jpg.rf.c7f62a56b33b38c46bd41b7ca42d707c.jpg,1,0,0,0,0,0,0,0,0
482_jpg.rf.455d5dc270618f4214bee19ed1d34c1e.jpg,1,0,0,0,0,0,0,0,0
459_jpg.rf.825995c62372c641b8818e9d860aa98c.jpg,1,0,0,0,0,0,0,0,0
acne-643-_jpeg_jpg.rf.d06150a688b046e2d32448ce845c5ae2.jpg,1,0,0,0,0,0,0,0,0
534_jpg.rf.e093563e2aac63d4746d8418f3f2f026.jpg,1,0,0,0,0,0,0,0,0
49_jpg.rf.8b943ebda42f48dd6a3a86a77265ac9b.jpg,1,0,0,0,0,0,0,0,0
506_jpg.rf.0fdfeb50ac0d131f827eb00a9fb9be53.jpg,0,0,0,0,0,0,1,0,0
530_jpg.rf.033172fbf3e44b33d8ada67e51d90dae.jpg,1,0,0,0,0,0,0,0,0
acne-666-_jpg.rf.25a5963d710559e62a6bc6291713035e.jpg,1,0,0,0,0,0,0,0,0
502_jpg.rf.b2cdc0756a66e2f5274206f3c5b3ade7.jpg,1,0,0,0,0,0,1,0,0
522_jpg.rf.f0be14d38c642d9a3760cb6f3cca9870.jpg,1,0,0,0,0,0,0,0,0
acne-652-_jpeg_jpg.rf.0470715256a0d114a04e1612d41bfa2d.jpg,1,0,0,0,0,0,0,0,0
acne-654-_jpeg_jpg.rf.1fffd0a115e5ab2121dfb8358fee5164.jpg,1,0,0,0,0,0,0,0,0
acne-666-_jpeg_jpg.rf.c8a9f77d0693d8f61f3df8c61630f31d.jpg,1,0,0,0,0,0,0,0,0
acne-650-_jpeg_jpg.rf.37e8e9da54d08ffc53c60de6df343967.jpg,1,0,0,0,0,0,0,0,0
acne-609-_jpeg_jpg.rf.06f72a1aabaa2e0df23110bf32df7cf0.jpg,1,0,0,0,0,0,0,0,0
484_jpg.rf.3430c2d070a97cf7714ea3f2635f9e3b.jpg,1,0,0,0,0,0,0,0,0
491_jpg.rf.bda3837481ac127c61e83b7d8b7bfebe.jpg,1,0,0,0,0,0,0,0,0
492_jpg.rf.f1273d6706e11fd8f05b860b1375a798.jpg,1,0,0,0,0,0,0,0,0
488_jpg.rf.a8bfae60b840b9dfaed6923682a60a64.jpg,1,0,0,0,0,0,1,0,0
acne-648-_jpg.rf.cff9bd5d918857d7abb7365ed9ad806b.jpg,1,0,0,0,0,0,0,0,0
497_jpg.rf.1c25b1bb87ae75b8a0fa89475a0a1992.jpg,1,0,0,0,0,0,0,0,0
acne-682-_jpeg_jpg.rf.64c83bdd20c865feb985649a9a37a9fc.jpg,1,0,0,0,0,0,0,0,0
acne-640-_jpeg_jpg.rf.3f4f25f811ebde0ba20e6bac9dc86e8d.jpg,1,0,0,0,0,0,0,0,0
493_jpg.rf.60152b1155f584d65fe02d318bf28520.jpg,1,1,0,0,0,0,0,0,1
499_jpg.rf.bb5448bc8cdaad1945fa251ab0cd72e0.jpg,0,0,0,0,0,0,1,0,0
520_jpg.rf.b7c82d49120e285131895ea261c3c6f7.jpg,1,1,0,0,0,0,1,0,0
acne-683-_jpg.rf.3caa2a1b1758949a71f97409551d07fd.jpg,1,0,0,0,0,0,0,0,0
4_jpeg_jpg.rf.2ee155a40efc4f7f3d95adf2bbe99a8a.jpg,0,0,0,0,0,0,0,0,1
52_jpg.rf.09fa85e84da6032f0e67752798cb673e.jpg,1,1,0,0,0,0,0,0,0
acne-641-_jpg.rf.a45850b44a6fe6202284cc1d76427e9f.jpg,1,0,0,0,0,0,0,0,0
538_jpg.rf.8e77235a7621e8472d336bab70be112b.jpg,1,0,0,0,0,0,0,0,0
52_jpg.rf.0ef2b99eb45a3ffb7690bda799b72913.jpg,0,0,0,0,0,0,0,0,1
acne-693-_jpeg_jpg.rf.c6a1c8fdd20b742386808b2f749545bd.jpg,1,0,0,0,0,0,0,0,0
acne-681-_jpg.rf.6d0d4535183cead704067f8f48e974e0.jpg,1,0,0,0,0,0,0,0,0
acne-68-_jpeg_jpg.rf.8c8d923ae12106ef897b9903b6a3b45e.jpg,1,0,0,0,0,0,0,0,0
acne-694-_jpeg_jpg.rf.e50318d6cd6cfbecbe81fc4fbc55ff7f.jpg,1,0,0,0,0,0,0,0,0
acne-668-_jpeg_jpg.rf.4fd84d5028c215596df3b4aa93d60bbd.jpg,1,0,0,0,0,0,0,0,0
acne-67-_jpeg_jpg.rf.6616da3b265794eb18ac17ac17cfb6dd.jpg,1,0,0,0,0,0,0,0,0
acne-685-_jpg.rf.9b0ef247b6000b626e045e795e3f7183.jpg,1,0,0,0,0,0,0,0,0
627_jpg.rf.8954062ac122982a624ee202f6adb602.jpg,1,0,0,0,0,0,1,0,0
acne-668-_jpg.rf.96122f8c41f80b46d3ee946d4293ce14.jpg,1,0,0,0,0,0,0,0,0
acne-651-_jpg.rf.4a69d04288be2d50df2dc62a930958de.jpg,1,0,0,0,0,0,0,0,0
acne-671-_jpg.rf.b873101a7d33d29ac2e32df757987e7d.jpg,1,0,0,0,0,0,0,0,0
acne-653-_jpg.rf.732169fa23ca752ef5bba4dad2f346d1.jpg,1,0,0,0,0,0,0,0,0
acne-669-_jpeg_jpg.rf.80b2ffcec73756cdac346a826fd57d70.jpg,1,0,0,0,0,0,0,0,0
51_jpg.rf.d9158d47ba6af10b92540fa117cedf95.jpg,1,0,0,0,0,0,0,0,0
486_jpg.rf.6346745924434b72a3e0bc0da077df6d.jpg,1,0,0,0,0,0,1,0,0
acne-650-_jpg.rf.d3c9bf92ea92012af7e20c80d823af30.jpg,1,0,0,0,0,0,0,0,0
acne-7-_jpg.rf.870e5bb12937e2efd98b9a6a8f3f78c5.jpg,1,0,0,0,0,0,0,0,0
acne-649-_jpeg_jpg.rf.b3214cd3951c3a0b933d1af77f1af61b.jpg,1,0,0,0,0,0,0,0,0
acne-7-_png_jpg.rf.39c0d28c1e9350deb3b480fb272542c2.jpg,1,0,0,0,0,0,0,0,0
acne-684-_jpeg_jpg.rf.cc72dcb463e5248b53d6e93381e3c823.jpg,1,0,0,0,0,0,0,0,0
acne-685-_jpeg_jpg.rf.aced3a7da9feb55847061212b33d86bd.jpg,1,0,0,0,0,0,0,0,0
acne-64-_jpg.rf.79b15512af6754863f9a0bbc3a919db6.jpg,1,0,0,0,0,0,0,0,0
528_jpg.rf.245038e0d17ddafd9a3f7c391c20328a.jpg,1,0,0,0,0,0,1,0,0
acne-680-_jpeg_jpg.rf.fe222c2da00b7a5b99f3282aa8e1f240.jpg,1,0,0,0,0,0,0,0,0
acne-670-_jpeg_jpg.rf.e118554f2932a1a031f43a31fdb4009b.jpg,1,0,0,0,0,0,0,0,0
acne-692-_jpeg_jpg.rf.0d7ec1307f8af47bebbd0090300bf332.jpg,1,0,0,0,0,0,0,0,0
acne-670-_jpg.rf.1c0624c98717a8fabb24148620e8cef4.jpg,1,0,0,0,0,0,0,0,0
